Nigeria,Fruits,C,746807086,9.33,6.92,39215.64
Fiji,Household,C,549129140,668.27,502.54,4206259.8
Vanuatu,Cereal,L,895452964,205.7,117.11,384823.46
Qatar,Vegetables,H,249889886,154.06,90.93,620597.25
Libya,Beverages,C,746863734,47.45,31.79,77281.49
Italy,Meat,H,541110837,421.89,364.69,2033511.44
Panama,Vegetables,C,557680022,154.06,90.93,797092.38
Central African Republic,Cereal,M,441932618,205.7,117.11,765548.07
Republic of the Congo,Household,C,809542453,668.27,502.54,229158.24
Republic of the Congo,Clothes,L,996495854,109.28,35.84,147768.32
Tajikistan,Beverages,L,409091651,47.45,31.79,259565.35
Somalia,Snacks,L,773941171,152.58,97.44,511170.24
Guinea-Bissau,Beverages,L,287968242,47.45,31.79,160762.03
Cyprus,Meat,H,368409192,421.89,364.69,3399640.18
Seychelles ,Cereal,L,702812850,205.7,117.11,795762.45
United Arab Emirates,Clothes,M,599040544,109.28,35.84,296181.76
Madagascar,Clothes,H,335266101,109.28,35.84,55336.96
Haiti,Cereal,M,709975850,205.7,117.11,759575.46
United Arab Emirates,Beverages,M,791968619,47.45,31.79,316914.51
Egypt,Baby Food,H,170355737,255.28,159.42,143956.26
Iran,Office Supplies,C,304561030,651.21,524.96,2746590.72
Tuvalu,Household,L,474320828,668.27,502.54,466357.12
Cote d'Ivoire,Household,H,929683959,668.27,502.54,1506614.92
Iceland,Baby Food,L,641011750,255.28,159.42,1351243.92
Denmark,Cereal,M,448978030,205.7,117.11,167584.41
Sierra Leone,Meat,M,814569127,421.89,364.69,2903297.09
Benin,Household,L,469083869,668.27,502.54,601037.84
Andorra,Clothes,H,464133584,109.28,35.84,225648.64
Trinidad and Tobago,Cosmetics,C,121642100,437.2,263.33,1436465.15
Saint Lucia,Snacks,M,183845746,152.58,97.44,282283.68
Serbia,Baby Food,M,563293349,255.28,159.42,1574272.5
Armenia,Personal Care,M,792846238,81.73,56.67,548338.92
Belize,Household,L,475678241,668.27,502.54,1315147.18
Equatorial Guinea,Clothes,C,635275685,109.28,35.84,37524.48
Dominica,Baby Food,H,565437400,255.28,159.42,692998.74
Malawi,Clothes,M,980274713,109.28,35.84,140707.84
Romania,Snacks,H,864211452,152.58,97.44,801736.32
Greenland,Household,C,621983945,668.27,502.54,3882624.04
Ireland,Clothes,C,728641021,109.28,35.84,355712
Somalia,Office Supplies,L,379544007,651.21,524.96,2289350.56
The Gambia,Baby Food,C,640366733,255.28,159.42,1211751.42
Portugal,Household,H,397095525,668.27,502.54,4143442.3
Albania,Personal Care,C,406029212,81.73,56.67,108919.74
Bangladesh,Clothes,C,143779122,109.28,35.84,225505.28
Senegal,Vegetables,C,957269084,154.06,90.93,550035.57
Zimbabwe,Beverages,H,213735425,47.45,31.79,251681.43
Botswana,Household,C,750726974,668.27,502.54,2838848.46
Spain,Cereal,C,526105058,205.7,117.11,589414.63
Algeria,Baby Food,C,268043506,255.28,159.42,1416446.7
Belgium,Snacks,L,325028645,152.58,97.44,200141.76
Solomon Islands,Fruits,H,215859305,9.33,6.92,44426.4
Thailand,Personal Care,H,879646813,81.73,56.67,334069.65
Malaysia,Fruits,H,625814998,9.33,6.92,9826.4
India,Office Supplies,L,984100186,651.21,524.96,3133486.24
Grenada,Meat,L,854551208,421.89,364.69,3481695.43
Belgium,Office Supplies,M,557529389,651.21,524.96,2200107.36
Bhutan,Vegetables,L,483708560,154.06,90.93,815369.31
Spain,Cereal,H,644075047,205.7,117.11,582505.14
Nauru,Household,M,219927680,668.27,502.54,172371.22
Malta,Snacks,C,712877786,152.58,97.44,509903.52
Greece,Office Supplies,H,994849193,651.21,524.96,3590201.44
Tajikistan,Beverages,M,458078229,47.45,31.79,139303.78
Moldova ,Baby Food,M,365113723,255.28,159.42,656650.98
Togo,Cosmetics,M,698817002,437.2,263.33,1141535.55
The Bahamas,Clothes,H,612361896,109.28,35.84,12472.32
Bosnia and Herzegovina,Cosmetics,M,679234731,437.2,263.33,2503214.98
Montenegro,Clothes,M,643234336,109.28,35.84,221813.76
Vietnam,Office Supplies,H,768472039,651.21,524.96,3573927.68
Tuvalu,Personal Care,M,489371669,81.73,56.67,272412.69
Poland,Cereal,C,660669553,205.7,117.11,662491.27
Kosovo,Baby Food,H,407414519,255.28,159.42,297318.3
United States of America,Baby Food,H,274967896,255.28,159.42,1269939.72
Laos,Cereal,C,879003512,205.7,117.11,647384.08
Samoa ,Snacks,H,655507695,152.58,97.44,794038.56
Cape Verde,Baby Food,C,810779273,255.28,159.42,1029693.78
Canada,Baby Food,M,371429574,255.28,159.42,497390.4
Kuwait,Meat,C,234382426,421.89,364.69,2852969.87
Albania,Household,M,916874158,668.27,502.54,1152324.22
Ethiopia,Cereal,M,306453597,205.7,117.11,618809.24
Spain,Clothes,C,410982072,109.28,35.84,271774.72
Kenya,Baby Food,M,608633410,255.28,159.42,1116896.52
Gabon,Snacks,H,797893941,152.58,97.44,331588.32
Palau,Vegetables,C,947562491,154.06,90.93,332167.29
Rwanda,Office Supplies,L,646750390,651.21,524.96,3499908.32
Qatar,Beverages,H,454881465,47.45,31.79,266686.31
Namibia,Meat,C,551692044,421.89,364.69,2476609.79
Ethiopia,Cereal,H,287230956,205.7,117.11,805482.58
Tuvalu,Cosmetics,L,431859529,437.2,263.33,1497294.38
Federated States of Micronesia,Vegetables,M,926251590,154.06,90.93,662334.12
Tanzania,Beverages,M,431393468,47.45,31.79,246976.51
Sweden,Meat,C,378583991,421.89,364.69,98830.99
Estonia,Fruits,H,919434487,9.33,6.92,68867.84
Finland,Meat,H,475868785,421.89,364.69,3283304.07
Greece,Vegetables,L,690123212,154.06,90.93,149943.57
Saint Kitts and Nevis ,Snacks,C,574746596,152.58,97.44,891088.8
Armenia,Beverages,C,562600266,47.45,31.79,151829.04
Mauritius ,Clothes,L,256858050,109.28,35.84,317542.4
Saint Lucia,Snacks,H,681006276,152.58,97.44,364912.8
The Bahamas,Fruits,L,228843772,9.33,6.92,60979.04
Syria,Office Supplies,M,514481866,651.21,524.96,2872581.12
Lesotho,Cosmetics,M,522344386,437.2,263.33,570372.78
Uzbekistan,Snacks,M,657167661,152.58,97.44,912915.36
Botswana,Baby Food,C,494000518,255.28,159.42,731100.12
Jamaica,Beverages,H,128204286,47.45,31.79,233720.08
Saint Lucia,Baby Food,C,625452792,255.28,159.42,675143.7
Turkey,Vegetables,L,871732366,154.06,90.93,348625.62
Ireland,Fruits,C,723341834,9.33,6.92,12303.76
Namibia,Personal Care,M,556892526,81.73,56.67,324662.43
Malawi,Meat,C,819308269,421.89,364.69,137852.82
Latvia,Clothes,C,677825391,109.28,35.84,87843.84
Nepal,Fruits,M,269992721,9.33,6.92,39450.92
United Arab Emirates,Clothes,H,253671586,109.28,35.84,211957.76
Botswana,Snacks,L,457035815,152.58,97.44,575772.96
Samoa ,Cosmetics,H,328571736,437.2,263.33,140354.89
Oman,Vegetables,L,287078177,154.06,90.93,151580.31
Denmark,Meat,M,371666467,421.89,364.69,1175031.18
Trinidad and Tobago,Vegetables,H,691760432,154.06,90.93,558219.27
Kosovo,Beverages,M,977096402,47.45,31.79,107895.26
Azerbaijan,Meat,M,127723205,421.89,364.69,1819438.41
Norway,Cosmetics,H,264002168,437.2,263.33,780246.79
Algeria,Cereal,H,876607120,205.7,117.11,747396.02
South Korea,Cereal,C,176524388,205.7,117.11,742945.84
Cyprus,Cosmetics,H,945052802,437.2,263.33,258063.4
Brunei,Baby Food,L,183803689,255.28,159.42,71898.42
Cuba,Office Supplies,H,364700877,651.21,524.96,1023147.04
Hungary,Baby Food,M,879980695,255.28,159.42,748955.16
Taiwan,Office Supplies,M,292191970,651.21,524.96,2599601.92
Monaco,Cereal,C,384196031,205.7,117.11,116875.78
Finland,Meat,L,309166705,421.89,364.69,2973317.57
Ethiopia,Snacks,H,640590322,152.58,97.44,366959.04
Marshall Islands,Personal Care,L,222265708,81.73,56.67,125637.39
Taiwan,Household,L,218304193,668.27,502.54,4983689.18
Nigeria,Meat,H,963129603,421.89,364.69,111959.83
Dominica,Snacks,H,611478269,152.58,97.44,863610.72
Morocco,Clothes,L,988399016,109.28,35.84,289873.92
Romania,Cereal,H,839253175,205.7,117.11,295000.09
Serbia,Household,M,779714572,668.27,502.54,1871458.96
Belgium,Cosmetics,H,145769536,437.2,263.33,1395649
Denmark,Fruits,L,143716895,9.33,6.92,54515.76
Swaziland,Office Supplies,M,700167977,651.21,524.96,2162310.24
Burkina Faso,Fruits,L,912046611,9.33,6.92,25707.8
Austria,Cereal,L,396589124,205.7,117.11,982552.9
Central African Republic,Fruits,M,641344344,9.33,6.92,47734.16
Madagascar,Baby Food,L,954173600,255.28,159.42,4304.34
Namibia,Meat,C,713250720,421.89,364.69,2039711.17
New Zealand,Snacks,M,717062032,152.58,97.44,335680.8
Djibouti,Baby Food,C,934406363,255.28,159.42,73652.04
Dominica,Beverages,M,954395043,47.45,31.79,176657.03
Finland,Personal Care,C,436451900,81.73,56.67,264705.57
Democratic Republic of the Congo,Personal Care,M,460313260,81.73,56.67,327439.26
Niger,Clothes,L,376027953,109.28,35.84,139130.88
Botswana,Personal Care,H,953957307,81.73,56.67,341210.07
Nicaragua,Household,C,334775149,668.27,502.54,3146402.94
Solomon Islands,Personal Care,L,779467809,81.73,56.67,39725.67
Lithuania,Personal Care,H,119334113,81.73,56.67,140031.57
Poland,Baby Food,L,305985391,255.28,159.42,1073215.44
Myanmar,Cereal,L,661345469,205.7,117.11,664716.36
Vietnam,Baby Food,M,127650678,255.28,159.42,562274.34
Senegal,Snacks,C,417449843,152.58,97.44,150057.6
France,Meat,H,163604295,421.89,364.69,1094434.69
Turkmenistan,Baby Food,C,769287860,255.28,159.42,1311707.76
Haiti,Cereal,L,557986867,205.7,117.11,1120508.48
Dominican Republic,Household,M,623500144,668.27,502.54,3217763.62
Ethiopia,Fruits,M,779939019,9.33,6.92,989.56
Bahrain,Household,C,911727321,668.27,502.54,4638444.2
Malawi,Cosmetics,H,523601377,437.2,263.33,1089659.54
Cambodia,Vegetables,H,990610015,154.06,90.93,215685.96
Malaysia,Personal Care,L,608114564,81.73,56.67,196531.56
Dominican Republic,Cosmetics,C,441788852,437.2,263.33,1051740.02
Sri Lanka,Fruits,H,277619206,9.33,6.92,17625.24
United States of America,Cereal,H,871904456,205.7,117.11,557326.49
Republic of the Congo,Personal Care,H,801255929,81.73,56.67,469794.3
Mauritius ,Beverages,M,512597453,47.45,31.79,248979.28
Marshall Islands,Clothes,C,973165357,109.28,35.84,3942.4
Costa Rica,Cereal,H,520508468,205.7,117.11,1039585.47
Myanmar,Personal Care,M,712488114,81.73,56.67,562223.07
Tunisia ,Beverages,L,477278125,47.45,31.79,192583.82
Comoros,Clothes,C,163364827,109.28,35.84,76625.92
Ukraine,Personal Care,H,189547049,81.73,56.67,2210.13
Grenada,Household,L,594936120,668.27,502.54,1846331.96
Belgium,Personal Care,M,588955867,81.73,56.67,225773.28
Mauritius ,Meat,L,801342618,421.89,364.69,1437972.67
Guinea-Bissau,Clothes,L,132145202,109.28,35.84,127482.88
Angola,Cosmetics,H,701724946,437.2,263.33,1279783.8
Hungary,Cereal,H,200755679,205.7,117.11,810635.42
Botswana,Vegetables,C,440223729,154.06,90.93,76290.27
Gabon,Snacks,H,601427924,152.58,97.44,462157.92
Benin,Fruits,C,385979592,9.33,6.92,60854.48
Seychelles ,Personal Care,M,465802562,81.73,56.67,10427.28
Burundi,Fruits,L,233133161,9.33,6.92,56314.96
Seychelles ,Baby Food,C,950520217,255.28,159.42,1420432.2
India,Cosmetics,L,800825059,437.2,263.33,206977.38
Israel,Vegetables,L,737221515,154.06,90.93,826008.12
Tunisia ,Household,M,433195912,668.27,502.54,578926.08
Switzerland,Personal Care,H,532547080,81.73,56.67,77637.9
Afghanistan,Cosmetics,M,399386346,437.2,263.33,1619479.5
Gabon,Personal Care,M,368137538,81.73,56.67,506233.11
Kenya,Clothes,L,393536984,109.28,35.84,186152.96
Nepal,Clothes,L,500633513,109.28,35.84,266542.08
Montenegro,Vegetables,L,334788453,154.06,90.93,18004.14
New Zealand,Meat,M,511675631,421.89,364.69,1839861.05
Burundi,Household,L,367281377,668.27,502.54,2802163.04
India,Household,M,207904517,668.27,502.54,1217151.88
Bosnia and Herzegovina,Cereal,C,860156381,205.7,117.11,965220.62
Pakistan,Fruits,L,520960795,9.33,6.92,18898.52
Greece,Household,M,607554090,668.27,502.54,3824831.94
Republic of the Congo,Household,L,807485091,668.27,502.54,822657.98
Algeria,Office Supplies,L,428615128,651.21,524.96,2937676.16
Kiribati,Cosmetics,M,649118030,437.2,263.33,1923625.65
Qatar,Baby Food,C,467480123,255.28,159.42,1054085.04
Barbados,Snacks,H,752500236,152.58,97.44,38683.68
Italy,Household,M,193289697,668.27,502.54,3804730.34
United Kingdom,Office Supplies,L,249272334,651.21,524.96,2140786.88
Burundi,Clothes,H,200184476,109.28,35.84,282777.6
Solomon Islands,Meat,M,296074950,421.89,364.69,1463136.28
Luxembourg,Cereal,L,407305085,205.7,117.11,1110319.91
Hungary,Fruits,M,474548709,9.33,6.92,57871.96
Turkmenistan,Vegetables,M,958792150,154.06,90.93,614504.94
Hungary,Snacks,C,591334235,152.58,97.44,759642.24
Saint Kitts and Nevis ,Beverages,M,423786294,47.45,31.79,210990.23
Togo,Beverages,L,678072154,47.45,31.79,173986.67
Tonga,Snacks,M,296428143,152.58,97.44,831163.2
Uzbekistan,Baby Food,C,991403090,255.28,159.42,1125505.2
Russia,Cosmetics,M,495858323,437.2,263.33,1146012.16
Switzerland,Meat,M,212967669,421.89,364.69,262941.49
Saint Vincent and the Grenadines,Personal Care,M,266217458,81.73,56.67,482658.39
Cameroon,Vegetables,L,849406516,154.06,90.93,647330.67
Croatia,Vegetables,C,876646173,154.06,90.93,721802.34
Guatemala,Vegetables,L,232360255,154.06,90.93,856378.74
Vatican City,Household,M,221285092,668.27,502.54,1020658.74
Monaco,Beverages,L,418469512,47.45,31.79,104366.57
Cuba,Office Supplies,L,919274842,651.21,524.96,1422116.64
El Salvador,Personal Care,M,989374911,81.73,56.67,389719.59
China,Vegetables,H,414756047,154.06,90.93,398818.98
Guinea-Bissau,Cereal,L,851717078,205.7,117.11,101300.15
Benin,Clothes,H,876869332,109.28,35.84,142499.84
Tanzania,Office Supplies,C,937136638,651.21,524.96,4415438.56
United States of America,Beverages,H,199755322,47.45,31.79,28420.26
Tajikistan,Cereal,C,602274215,205.7,117.11,606512.69
Solomon Islands,Personal Care,H,102554643,81.73,56.67,399693.51
Tanzania,Fruits,H,328770434,9.33,6.92,64577.44
Switzerland,Meat,H,729407918,421.89,364.69,2504326.23
South Sudan,Baby Food,H,823265922,255.28,159.42,244869.12
Kiribati,Baby Food,M,649455773,255.28,159.42,1155954.42
Bhutan,Cereal,C,317401301,205.7,117.11,580045.83
Bulgaria,Vegetables,H,456838834,154.06,90.93,692704.74
Norway,Cereal,C,867817199,205.7,117.11,614710.39
Fiji,Vegetables,L,970697724,154.06,90.93,898661.19
Saint Kitts and Nevis ,Fruits,M,256154239,9.33,6.92,4055.12
Germany,Household,H,535173070,668.27,502.54,4250985.86
Tunisia ,Household,M,989053046,668.27,502.54,819140.2
Ireland,Clothes,H,419405496,109.28,35.84,9354.24
Lebanon,Baby Food,C,398154246,255.28,159.42,246144.48
South Korea,Clothes,M,317535626,109.28,35.84,168555.52
Botswana,Snacks,L,540098464,152.58,97.44,583957.92
Burundi,Meat,L,148704087,421.89,364.69,1348988.31
Nepal,Office Supplies,C,996526324,651.21,524.96,1647849.44
Mauritania,Clothes,C,957051503,109.28,35.84,59566.08
Uzbekistan,Snacks,C,674078452,152.58,97.44,355461.12
Syria,Clothes,L,411718499,109.28,35.84,197406.72
Cote d'Ivoire,Snacks,L,504395473,152.58,97.44,66648.96
Indonesia,Snacks,M,906845700,152.58,97.44,453096
Japan,Beverages,C,744118010,47.45,31.79,315038.9
Serbia,Snacks,H,561573731,152.58,97.44,97537.44
Spain,Office Supplies,M,974886691,651.21,524.96,4982395.36
Turkmenistan,Vegetables,H,420043218,154.06,90.93,816278.61
Liberia,Vegetables,L,103342139,154.06,90.93,8183.7
Lesotho,Snacks,L,851394784,152.58,97.44,535043.04
Namibia,Office Supplies,H,861124980,651.21,524.96,2558130.08
Sweden,Office Supplies,H,649769055,651.21,524.96,5227551.68
Liberia,Fruits,H,804875838,9.33,6.92,65753.84
Costa Rica,Baby Food,C,634306657,255.28,159.42,683911.8
Sri Lanka,Cereal,L,416235339,205.7,117.11,250732.51
The Bahamas,Vegetables,L,949148213,154.06,90.93,263969.79
Portugal,Beverages,C,401844108,47.45,31.79,109866.24
Tunisia ,Household,C,163434350,668.27,502.54,1362385.94
The Gambia,Meat,C,793342769,421.89,364.69,2410600.9
Chad,Cosmetics,M,671305692,437.2,263.33,823432.91
Jordan,Meat,M,947371947,421.89,364.69,2650202.23
Oman,Snacks,L,591902863,152.58,97.44,591071.04
Iran,Cereal,M,445572268,205.7,117.11,420542.01
France,Vegetables,M,969366490,154.06,90.93,540215.13
Latvia,Fruits,C,894584357,9.33,6.92,43222.32
Swaziland,Baby Food,M,372837197,255.28,159.42,1541113.14
Guinea,Snacks,C,526048839,152.58,97.44,818106.24
Swaziland,Beverages,L,296455609,47.45,31.79,211657.82
San Marino,Office Supplies,M,496606338,651.21,524.96,2995421.76
Angola,Cereal,H,659362351,205.7,117.11,1033729.97
Federated States of Micronesia,Cosmetics,H,387897479,437.2,263.33,1669248.87
Eritrea,Cosmetics,L,705698049,437.2,263.33,155364.7
Sao Tome and Principe,Cosmetics,C,906562888,437.2,263.33,252533.47
Marshall Islands,Personal Care,L,804603326,81.73,56.67,502039.53
Sri Lanka,Cosmetics,L,284243190,437.2,263.33,719154.23
Croatia,Vegetables,C,650218808,154.06,90.93,277245.57
Zambia,Clothes,L,577579009,109.28,35.84,262312.96
Afghanistan,Meat,H,161685121,421.89,364.69,1850801.75
Botswana,Cereal,M,468210971,205.7,117.11,337979.46
Bangladesh,Household,M,383142888,668.27,502.54,4698749
Laos,Vegetables,M,662779700,154.06,90.93,8820.21
Burkina Faso,Cosmetics,L,783732736,437.2,263.33,734164.04
India,Cosmetics,C,292925822,437.2,263.33,556942.95
Oman,Fruits,L,157595288,9.33,6.92,33236.76
Djibouti,Fruits,M,515289962,9.33,6.92,31866.6
Kiribati,Clothes,H,223871171,109.28,35.84,261954.56
El Salvador,Household,C,911512744,668.27,502.54,2880559.28
Hungary,Office Supplies,M,226701009,651.21,524.96,2478336.16
Bosnia and Herzegovina,Personal Care,M,388234794,81.73,56.67,348973.86
Denmark,Personal Care,L,535225427,81.73,56.67,223959.84
Kenya,Clothes,C,777096736,109.28,35.84,324280.32
Seychelles ,Vegetables,C,843585050,154.06,90.93,401637.81
Kuwait,Household,L,534739196,668.27,502.54,33167.64
Albania,Household,H,170920503,668.27,502.54,4035396.2
Solomon Islands,Personal Care,H,142802798,81.73,56.67,417997.92
Philippines,Fruits,C,461372411,9.33,6.92,63691.68
Mali,Household,H,307928168,668.27,502.54,825673.22
Azerbaijan,Office Supplies,C,284081399,651.21,524.96,2548155.84
Guatemala,Meat,L,161755931,421.89,364.69,2198716.01
Slovenia,Office Supplies,M,233188092,651.21,524.96,2306149.28
United States of America,Clothes,C,860926711,109.28,35.84,222208
Liechtenstein,Baby Food,C,227833116,255.28,159.42,1552272.54
Laos,Household,M,187081134,668.27,502.54,160812.8
Montenegro,Beverages,L,412157094,47.45,31.79,168423.42
Namibia,Fruits,C,646859824,9.33,6.92,62632.92
Lithuania,Personal Care,C,255300652,81.73,56.67,452849.97
Ghana,Fruits,M,471903407,9.33,6.92,38475.2
Georgia,Cosmetics,M,351404416,437.2,263.33,1904139.23
Kazakhstan,Vegetables,M,818852508,154.06,90.93,500933.37
Cuba,Meat,H,619609010,421.89,364.69,1797921.7
Singapore,Personal Care,C,369347751,81.73,56.67,400203.54
Saint Kitts and Nevis ,Fruits,H,304055058,9.33,6.92,38080.76
Haiti,Cosmetics,H,730029761,437.2,263.33,232783.72
Denmark,Snacks,L,673883187,152.58,97.44,571485.6
Spain,Clothes,L,132539165,109.28,35.84,4981.76
Chad,Vegetables,L,523234021,154.06,90.93,493658.97
Fiji,Baby Food,H,633516585,255.28,159.42,78275.22
Kyrgyzstan,Snacks,M,671248185,152.58,97.44,595260.96
France,Cereal,C,914602649,205.7,117.11,12062.33
Nauru,Snacks,L,362066304,152.58,97.44,226060.8
Luxembourg,Cereal,L,782437980,205.7,117.11,1129057.51
Iran,Clothes,L,864829003,109.28,35.84,34944
Kyrgyzstan,Clothes,L,268663203,109.28,35.84,81249.28
Lesotho,Clothes,L,973676908,109.28,35.84,53365.76
Portugal,Household,L,529918944,668.27,502.54,1832260.84
Myanmar,Snacks,H,607750642,152.58,97.44,562716
Kazakhstan,Baby Food,L,247845828,255.28,159.42,309753.06
Jamaica,Meat,L,811190831,421.89,364.69,3007963.12
Serbia,Snacks,H,129084479,152.58,97.44,762078.24
Kuwait,Fruits,C,153138101,9.33,6.92,40288.24
Chad,Baby Food,M,205275523,255.28,159.42,708462.48
Senegal,Cosmetics,M,127733075,437.2,263.33,2082940.3
Sudan,Beverages,H,733059585,47.45,31.79,237662.04
Zambia,Cosmetics,C,654116380,437.2,263.33,1692685.24
Netherlands,Baby Food,M,394077289,255.28,159.42,810172.44
Uganda,Baby Food,C,976428639,255.28,159.42,922722.96
Malaysia,Cosmetics,L,794969260,437.2,263.33,2086890.25
Panama,Baby Food,L,563810479,255.28,159.42,463115.1
Burkina Faso,Cosmetics,H,167376124,437.2,263.33,2414736.1
Bahrain,Fruits,L,910402524,9.33,6.92,49775.56
Netherlands,Household,C,567938506,668.27,502.54,2251379.2
Kenya,Clothes,L,135345399,109.28,35.84,20285.44
Malawi,Snacks,M,678297030,152.58,97.44,196731.36
Kazakhstan,Cereal,H,182779729,205.7,117.11,871064.18
Malta,Clothes,L,305092322,109.28,35.84,87915.52
Gabon,Clothes,H,521846139,109.28,35.84,169308.16
Qatar,Cosmetics,M,379965007,437.2,263.33,2355223.52
Nauru,Clothes,L,846685254,109.28,35.84,65838.08
Liechtenstein,Personal Care,C,259555709,81.73,56.67,405587.19
Nauru,Cosmetics,M,176437699,437.2,263.33,181961.03
Greece,Vegetables,C,425505053,154.06,90.93,477928.08
Belarus,Meat,M,455244100,421.89,364.69,2078733
Liberia,Office Supplies,C,684453666,651.21,524.96,2049968.8
Lesotho,Fruits,C,252245080,9.33,6.92,26150.68
Haiti,Personal Care,H,168042171,81.73,56.67,355150.89
San Marino,Meat,C,161581265,421.89,364.69,1583483.98
Vanuatu,Office Supplies,L,932911193,651.21,524.96,4203879.68
Benin,Fruits,H,102393281,9.33,6.92,64369.84
Ireland,Cosmetics,H,760701358,437.2,263.33,1919939.03
Zambia,Baby Food,L,218821752,255.28,159.42,490057.08
Moldova ,Snacks,H,358053290,152.58,97.44,465763.2
Vanuatu,Vegetables,C,880007302,154.06,90.93,233781.03
Malaysia,Fruits,L,656607615,9.33,6.92,25188.8
Tuvalu,Fruits,L,880090558,9.33,6.92,49886.28
Slovakia,Beverages,M,113004958,47.45,31.79,303054.07
Israel,Household,M,138212144,668.27,502.54,4472606
Philippines,Cereal,H,108885943,205.7,117.11,73193.75
Turkmenistan,Vegetables,L,598512685,154.06,90.93,187224.87
Cuba,Snacks,M,450891196,152.58,97.44,738595.2
Nicaragua,Household,L,830132806,668.27,502.54,1808641.46
Seychelles ,Beverages,L,270661342,47.45,31.79,113204.19
Equatorial Guinea,Household,C,527213132,668.27,502.54,1475457.44
Taiwan,Snacks,H,724837005,152.58,97.44,412366.08
Ethiopia,Vegetables,M,508894288,154.06,90.93,180314.19
Guinea,Beverages,L,495058810,47.45,31.79,246626.82
Morocco,Fruits,M,919316899,9.33,6.92,35672.6
Spain,Cosmetics,C,287967383,437.2,263.33,1264773.99
Kiribati,Baby Food,H,327621591,255.28,159.42,1492808.88
Qatar,Vegetables,L,135203349,154.06,90.93,775632.9
Papua New Guinea,Meat,H,227948987,421.89,364.69,1468241.94
Uzbekistan,Baby Food,M,293407332,255.28,159.42,734129.1
Guatemala,Snacks,M,539439713,152.58,97.44,102701.76
Saint Lucia,Vegetables,L,344219958,154.06,90.93,108206.7
Lithuania,Meat,H,506234395,421.89,364.69,1773122.78
Monaco,Meat,C,994281852,421.89,364.69,3263975.5
Bahrain,Cereal,L,497473657,205.7,117.11,276965.15
Malta,Cosmetics,M,475233638,437.2,263.33,276233.17
Kiribati,Personal Care,M,207298123,81.73,56.67,168649.92
Madagascar,Baby Food,M,843715941,255.28,159.42,502332.42
Cambodia,Beverages,L,454848420,47.45,31.79,273711.9
Samoa ,Cosmetics,H,781369388,437.2,263.33,900588.6
New Zealand,Snacks,H,484265172,152.58,97.44,358676.64
Panama,Household,C,994834601,668.27,502.54,1266903.34
Barbados,Household,M,664689004,668.27,502.54,2563959.08
Chad,Vegetables,H,615752208,154.06,90.93,328893.81
Swaziland,Personal Care,H,690260541,81.73,56.67,129660.96
Georgia,Household,H,800762832,668.27,502.54,1191522.34
Pakistan,Meat,M,480120408,421.89,364.69,2608627.57
Brunei,Baby Food,C,231507098,255.28,159.42,1107969
Tajikistan,Baby Food,L,178409230,255.28,159.42,655375.62
Georgia,Vegetables,L,514625632,154.06,90.93,728894.88
Kosovo,Personal Care,C,154267632,81.73,56.67,4250.25
Bulgaria,Office Supplies,C,781759059,651.21,524.96,4584475.68
Malaysia,Vegetables,L,101836240,154.06,90.93,405638.73
North Korea,Snacks,M,389548003,152.58,97.44,464399.04
San Marino,Cosmetics,L,840255677,437.2,263.33,2417896.06
Bangladesh,Clothes,C,719633090,109.28,35.84,153323.52
Afghanistan,Clothes,H,713666570,109.28,35.84,310087.68
Nigeria,Vegetables,C,678654944,154.06,90.93,721438.62
Swaziland,Meat,H,991209542,421.89,364.69,3568491.65
Slovenia,Fruits,C,298254191,9.33,6.92,61574.16
Ethiopia,Meat,C,467025220,421.89,364.69,727921.24
Uzbekistan,Cosmetics,C,735071456,437.2,263.33,746277.22
India,Clothes,C,860254228,109.28,35.84,257976.32
Jordan,Cosmetics,H,670747363,437.2,263.33,2081623.65
Armenia,Snacks,M,515037190,152.58,97.44,955399.2
Finland,Office Supplies,C,811922538,651.21,524.96,2507733.92
Bulgaria,Cosmetics,L,700514733,437.2,263.33,1772474.23
Sweden,Personal Care,L,290237605,81.73,56.67,374702.04
Azerbaijan,Beverages,M,210827481,47.45,31.79,234991.68
Sierra Leone,Vegetables,C,262333190,154.06,90.93,825189.75
Turkmenistan,Baby Food,M,765116059,255.28,159.42,589694.58
Nigeria,Beverages,M,309849917,47.45,31.79,10522.49
Guinea-Bissau,Baby Food,C,707521092,255.28,159.42,10999.98
Sri Lanka,Fruits,M,239428412,9.33,6.92,7217.56
Togo,Vegetables,M,407183206,154.06,90.93,310435.02
Grenada,Cosmetics,H,982709300,437.2,263.33,1152068.75
United States of America,Fruits,H,458243024,9.33,6.92,21791.08
Serbia,Fruits,H,996333205,9.33,6.92,41457.72
India,Personal Care,M,779841172,81.73,56.67,67323.96
Jordan,Clothes,M,761940753,109.28,35.84,145367.04
Sudan,Baby Food,H,616118276,255.28,159.42,309912.48
Latvia,Household,C,986172568,668.27,502.54,4639951.82
Zimbabwe,Snacks,L,336214959,152.58,97.44,227327.52
China,Clothes,C,800669276,109.28,35.84,167946.24
Iraq,Vegetables,L,534271848,154.06,90.93,160673.31
Syria,Personal Care,M,462071502,81.73,56.67,344553.6
Samoa ,Vegetables,H,229429566,154.06,90.93,196590.66
Spain,Office Supplies,L,452019870,651.21,524.96,828911.84
Rwanda,Meat,C,465828740,421.89,364.69,2892356.39
Netherlands,Vegetables,C,577155005,154.06,90.93,167947.71
