Europe,Online,614815366,6384,697643.52,468840.96
Sub-Saharan Africa,Offline,270593535,3495,1474505.55,199914
Middle East and North Africa,Online,904992616,6281,686387.68,461276.64
Europe,Offline,883686435,1308,199574.64,72123.12
Europe,Online,892661321,7177,1095066.66,395739.78
Sub-Saharan Africa,Offline,788216102,9515,1957235.5,842933.85
Sub-Saharan Africa,Offline,946962106,5986,2525433.54,342399.2
Asia,Offline,915823161,1280,559616,222553.6
Europe,Offline,762035596,2122,323774.76,117007.08
Europe,Offline,623148238,2266,1475641.86,286082.5
Central America and the Caribbean,Offline,257022416,7499,5011356.73,1242809.27
Europe,Offline,391831958,639,98444.34,40340.07
Sub-Saharan Africa,Offline,476063191,6532,996652.56,360174.48
Sub-Saharan Africa,Online,928514945,7061,771626.08,518559.84
Asia,Offline,888298547,6135,501413.55,153743.1
Asia,Online,464837825,4697,383885.81,117706.82
Asia,Online,287869107,5721,1176809.7,506823.39
Sub-Saharan Africa,Online,157441222,9211,1419046.66,581490.43
Europe,Online,393915498,7204,67213.32,17361.64
Middle East and North Africa,Offline,487965762,8768,3833369.6,1524492.16
Central America and the Caribbean,Offline,450578343,5000,762900,275700
Asia,Online,363052070,4030,37599.9,9712.3
Europe,Offline,826998269,6020,1238314,533311.8
Middle East and North Africa,Online,714340770,8163,76160.79,19672.83
Sub-Saharan Africa,Online,317315900,9681,90323.73,23331.21
Australia and Oceania,Offline,898472487,6830,1042121.4,376606.2
Middle East and North Africa,Offline,640671861,7896,73669.68,19029.36
Central America and the Caribbean,Offline,497087848,8195,3582854,1424864.65
Asia,Offline,141206777,5078,3393475.06,841576.94
Sub-Saharan Africa,Online,216827476,2923,27271.59,7044.43
Middle East and North Africa,Offline,988061273,8142,386337.9,127503.72
Sub-Saharan Africa,Offline,989331996,4178,1066559.84,400503.08
Sub-Saharan Africa,Online,175375974,6503,60672.99,15672.23
Middle East and North Africa,Offline,371242034,7623,833041.44,559833.12
Sub-Saharan Africa,Offline,322291505,2073,1349958.33,261716.25
Australia and Oceania,Offline,644198215,1422,363008.16,136312.92
Europe,Offline,672948491,9268,1906427.6,821052.12
Europe,Offline,714841163,6240,509995.2,156374.4
Sub-Saharan Africa,Online,696487557,5001,763052.58,275755.14
Sub-Saharan Africa,Online,614811503,5241,807428.46,330864.33
Asia,Online,987049329,8686,709906.78,217671.16
Australia and Oceania,Online,600749862,4089,194023.05,64033.74
Australia and Oceania,Offline,563774430,2237,1456756.77,282421.25
Europe,Online,254296863,948,617347.08,119685
Sub-Saharan Africa,Online,470803487,69,10528.02,3804.66
Asia,Online,282093131,6481,307523.45,101492.46
Asia,Offline,177277123,9095,5922754.95,1148243.75
Central America and the Caribbean,Offline,715779292,3854,35957.82,9288.14
Europe,Online,277335965,8730,3816756,1517885.1
Middle East and North Africa,Offline,911995971,8729,414191.05,136696.14
North America,Online,690120637,887,182455.9,78579.33
Europe,Online,452383792,9272,4053718.4,1612122.64
Europe,Offline,659771764,9981,1090723.68,733004.64
Australia and Oceania,Offline,943583381,6146,1264232.2,544474.14
Sub-Saharan Africa,Online,555429971,2926,239141.98,73325.56
North America,Offline,617235362,2515,1637793.15,317518.75
Europe,Offline,971235883,9136,998382.08,670947.84
Europe,Offline,629980361,4043,2701815.61,670046.39
Sub-Saharan Africa,Online,926330125,524,107786.8,46421.16
Middle East and North Africa,Online,563459002,8895,1829701.5,788008.05
Sub-Saharan Africa,Offline,564853322,1505,980071.05,190006.25
Europe,Online,224311912,7734,1180053.72,426452.76
Sub-Saharan Africa,Offline,255946099,8993,426717.85,140830.38
Sub-Saharan Africa,Online,544179713,3725,1571540.25,213070
Sub-Saharan Africa,Offline,593749082,2403,613437.84,230351.58
Sub-Saharan Africa,Offline,879703032,2531,386179.98,139559.34
Europe,Offline,597402894,3647,561856.82,230235.11
Sub-Saharan Africa,Online,812522494,2317,109941.65,36284.22
Australia and Oceania,Online,411048161,7140,4771447.8,1183312.2
Europe,Online,149278724,3746,571564.68,206554.44
Europe,Online,403825509,9797,6379904.37,1236871.25
Sub-Saharan Africa,Offline,721612346,9984,6501680.64,1260480
Central America and the Caribbean,Online,269875562,1031,688986.37,170867.63
Central America and the Caribbean,Offline,986163985,6693,1376750.1,592932.87
Asia,Offline,828338944,2756,1794734.76,347945
Sub-Saharan Africa,Offline,524574267,2038,19014.54,4911.58
Middle East and North Africa,Online,423356282,9387,87580.71,22622.67
Central America and the Caribbean,Offline,943483817,6683,317108.35,104655.78
Australia and Oceania,Online,324068200,7837,640518.01,196395.22
Europe,Offline,474533259,3791,414280.48,278411.04
Middle East and North Africa,Offline,224615323,7520,614609.6,188451.2
Asia,Online,274363219,9028,1390853.68,569937.64
Europe,Offline,944138276,352,153894.4,61202.24
Asia,Online,824614322,557,142190.96,53394.02
Sub-Saharan Africa,Online,826777684,744,35302.8,11651.04
Asia,Online,131927192,9043,988219.04,664117.92
Sub-Saharan Africa,Online,241674172,5613,52369.29,13527.33
Asia,Online,927942454,7648,1178250.88,482818.24
Sub-Saharan Africa,Offline,682968366,4371,2846438.91,551838.75
Europe,Online,769300734,2038,19014.54,4911.58
Europe,Offline,269800889,8933,83344.89,21528.53
Asia,Online,137642657,376,17841.2,5888.16
Middle East and North Africa,Offline,946312367,3714,2418593.94,468892.5
Asia,Offline,639608848,3326,1454127.2,578291.62
Sub-Saharan Africa,Offline,381643426,5626,52490.58,13558.66
Middle East and North Africa,Offline,506839931,4053,192314.85,63469.98
Central America and the Caribbean,Offline,969934689,4084,1042563.52,391492.24
Sub-Saharan Africa,Offline,895976531,8221,5493847.67,1362466.33
Europe,Online,830326783,1002,422733.78,57314.4
Asia,Offline,488659274,3993,326347.89,100064.58
Europe,Offline,106960332,794,334980.66,45416.8
Sub-Saharan Africa,Offline,891528785,2034,96513.3,31852.44
Sub-Saharan Africa,Offline,968975961,374,3489.42,901.34
Sub-Saharan Africa,Offline,336225688,5508,51389.64,13274.28
Sub-Saharan Africa,Online,410514295,9157,2337598.96,877790.02
Central America and the Caribbean,Online,879390609,78,34101.6,13561.86
Australia and Oceania,Offline,150715959,9056,6051853.12,1500850.88
Middle East and North Africa,Online,302664172,3909,185482.05,61214.94
Central America and the Caribbean,Online,333721578,4486,212860.7,70250.76
Europe,Offline,212687003,7665,5122289.55,1270320.45
Europe,Online,428671777,2360,602460.8,226229.6
Europe,Offline,641099727,4511,1151568.08,432424.46
Sub-Saharan Africa,Offline,129707181,2092,19518.36,5041.72
Asia,Offline,944542968,109,8908.57,2731.54
Sub-Saharan Africa,Offline,255968415,5597,2361318.33,320148.4
Sub-Saharan Africa,Offline,704657351,2624,1753540.48,434875.52
Middle East and North Africa,Offline,951596105,7289,4746669.69,920236.25
Europe,Offline,628083503,2721,25386.93,6557.61
Europe,Offline,785730874,4081,628718.86,257633.53
Australia and Oceania,Offline,746462047,3562,732703.4,315557.58
Sub-Saharan Africa,Offline,352513349,5388,2273143.32,308193.6
Europe,Online,416433608,814,88953.92,59780.16
Central America and the Caribbean,Online,471084153,3124,2087675.48,517740.52
Middle East and North Africa,Online,119638812,2638,1112945.82,150893.6
Europe,Offline,385583913,1703,186103.84,125068.32
Asia,Offline,562718284,9700,1494382,612361
Sub-Saharan Africa,Online,465153253,8039,1226590.62,443270.46
Sub-Saharan Africa,Offline,877312648,5163,1062029.1,457390.17
Asia,Offline,403932797,1546,238176.76,97598.98
Sub-Saharan Africa,Offline,420062530,4692,43776.36,11307.72
Europe,Offline,121063172,4138,851186.6,366585.42
Europe,Offline,572608554,6451,2820377.2,1121635.37
Europe,Online,660685002,229,18716.17,5738.74
Europe,Offline,241591346,1103,120535.84,81004.32
Sub-Saharan Africa,Online,591938912,6733,4384596.93,850041.25
Europe,Online,358651530,1813,276627.54,99968.82
Sub-Saharan Africa,Offline,508965528,3065,2048247.55,507962.45
Sub-Saharan Africa,Online,280429732,4244,1083408.32,406829.84
Central America and the Caribbean,Online,330905473,1138,10617.54,2742.58
Australia and Oceania,Online,488566577,6562,4273240.02,828452.5
Central America and the Caribbean,Online,201899373,5366,818744.28,295881.24
Central America and the Caribbean,Offline,789702689,9430,4122796,1639594.1
Sub-Saharan Africa,Offline,491087853,2664,291121.92,195644.16
Sub-Saharan Africa,Offline,315478694,6011,1236462.7,532514.49
Europe,Offline,892611539,2445,22811.85,5892.45
Europe,Online,222535216,1971,161089.83,49393.26
Middle East and North Africa,Offline,425611054,6624,2896012.8,1151714.88
Australia and Oceania,Online,992512881,5472,1125590.4,484764.48
Middle East and North Africa,Online,134227025,9614,4203240.8,1671586.18
Middle East and North Africa,Online,632052314,7180,3029170.2,410696
Asia,Offline,387600076,8331,5567357.37,1380696.63
Asia,Online,972794139,258,21086.34,6465.48
Sub-Saharan Africa,Offline,879870831,2187,238995.36,160613.28
Sub-Saharan Africa,Online,471378982,371,17603.95,5809.86
Sub-Saharan Africa,Online,630179917,3096,2016146.16,390870
Central America and the Caribbean,Online,509447467,5681,866806.98,313250.34
Europe,Online,682667958,5474,843324.44,345573.62
Europe,Online,893640220,6855,63957.15,16520.55
Central America and the Caribbean,Online,506475579,6234,681251.52,457824.96
Sub-Saharan Africa,Online,755597865,7054,1451007.8,624913.86
Europe,Offline,695743405,4789,1222535.92,459073.54
Europe,Offline,351961028,1944,1299116.88,322179.12
Middle East and North Africa,Online,269612061,3055,466131.9,168452.7
Middle East and North Africa,Online,164370334,9689,6309573.69,1223236.25
Europe,Offline,272222173,5445,1120036.5,482372.55
Middle East and North Africa,Online,899466407,953,620603.13,120316.25
Sub-Saharan Africa,Offline,172714364,8873,421023.85,138951.18
Asia,Offline,788889873,8899,83027.67,21446.59
Central America and the Caribbean,Online,565229260,2754,1840415.58,456420.42
Middle East and North Africa,Offline,989281356,9192,751262.16,230351.52
Australia and Oceania,Online,468907487,9000,3934800,1564830
Asia,Online,182281482,9996,6680026.92,1656637.08
Europe,Offline,927889668,2028,417159.6,179660.52
Asia,Online,874530875,1975,161416.75,49493.5
Asia,Offline,511316430,8749,1334922.42,482419.86
Middle East and North Africa,Offline,397670161,8293,2117037.04,794966.98
Europe,Offline,713328397,8579,701161.67,214989.74
Sub-Saharan Africa,Online,808339965,4614,3004682.94,582517.5
Europe,Offline,553066194,3432,1500470.4,596721.84
Europe,Offline,788180911,9102,84921.66,21935.82
Asia,Online,174670445,7721,72036.93,18607.61
Middle East and North Africa,Offline,143833625,2421,1021395.69,138481.2
Europe,Online,847281777,8361,78008.13,20150.01
Europe,Online,706938731,7735,367025.75,121130.1
Europe,Offline,465040814,4766,3103666.86,601707.5
Europe,Offline,934136855,709,180993.52,67964.74
Europe,Offline,747088181,8850,3733726.5,506220
Middle East and North Africa,Online,407068622,9506,2426691.68,911245.16
Asia,Online,937564504,5026,46892.58,12112.66
Sub-Saharan Africa,Online,732374656,4790,1222791.2,459169.4
Asia,Offline,505610406,210,53608.8,20130.6
Asia,Online,141695582,9726,1483993.08,536291.64
Europe,Offline,945366513,3814,180974.3,59727.24
Australia and Oceania,Offline,691672027,9978,473456.1,156255.48
Sub-Saharan Africa,Offline,375973451,7754,1979441.12,743298.44
Middle East and North Africa,Online,163944613,3709,303136.57,92947.54
Asia,Offline,741571843,6443,704091.04,473173.92
Middle East and North Africa,Online,165153968,1584,241686.72,87341.76
North America,Online,611302316,6795,4540894.65,1126135.35
Asia,Offline,726940715,6767,2854929.63,387072.4
Asia,Online,579305493,8224,390228.8,128787.84
Asia,Online,305945479,4921,1256232.88,471727.06
Middle East and North Africa,Offline,564722001,2644,407334.64,166915.72
Europe,Online,283808887,4211,460178.08,309255.84
Asia,Offline,711692464,4470,2987166.9,740813.1
Sub-Saharan Africa,Online,467171561,5301,3542499.27,878534.73
Sub-Saharan Africa,Offline,489357507,616,269315.2,107103.92
Asia,Online,887674129,1356,110825.88,33981.36
Europe,Online,491857755,495,216414,86065.65
Sub-Saharan Africa,Offline,901957213,8038,1653416.6,712086.42
Middle East and North Africa,Offline,638333833,6021,3920935.41,760151.25
Sub-Saharan Africa,Online,991661441,3512,541058.72,221712.56
Central America and the Caribbean,Online,172926366,1609,131503.57,40321.54
Europe,Offline,963427436,8443,1300728.58,533006.59
Europe,Online,364775979,4173,1824435.6,725559.51
Asia,Online,848895823,5993,1529893.04,574488.98
Sub-Saharan Africa,Online,908023297,3127,481745.62,197407.51
Middle East and North Africa,Offline,904707229,1828,199763.84,134248.32
Asia,Offline,821808946,384,58590.72,21173.76
Middle East and North Africa,Online,712502276,4112,1049711.36,394176.32
Central America and the Caribbean,Offline,250273549,360,234435.6,45450
Central America and the Caribbean,Online,978921592,3508,286708.84,87910.48
Europe,Online,462557733,9967,4204977.63,570112.4
Europe,Online,835605800,3180,2070847.8,401475
Europe,Online,252802121,8620,3768664,1498759.4
Australia and Oceania,Online,539195525,8793,417227.85,137698.38
Sub-Saharan Africa,Online,440147340,8234,5362063.14,1039542.5
Europe,Online,571331393,8510,3590283.9,486772
Europe,Offline,268734014,3221,351990.88,236550.24
Central America and the Caribbean,Online,738654029,2997,616482.9,265504.23
Asia,Online,107702767,497,54312.16,36499.68
Europe,Offline,172804057,5415,2284534.35,309738
Europe,Offline,551194226,9475,3997407.75,541970
Asia,Offline,930422103,1431,13351.23,3448.71
Asia,Online,618349015,2070,315840.6,114139.8
Sub-Saharan Africa,Online,793148791,9208,752569.84,230752.48
North America,Online,453307759,2694,1136571.66,154096.8
Central America and the Caribbean,Offline,467624747,9409,6287752.43,1559353.57
Central America and the Caribbean,Offline,425211083,8264,1260921.12,455676.96
Middle East and North Africa,Online,885490596,5200,1069640,460668
Middle East and North Africa,Online,228199613,8191,2090998.48,785189.26
Sub-Saharan Africa,Online,503386962,2243,946299.27,128299.6
Sub-Saharan Africa,Online,681413972,4392,208400.4,68778.72
Sub-Saharan Africa,Online,702954471,8704,1790412.8,771087.36
Sub-Saharan Africa,Online,128994786,1279,11933.07,3082.39
Sub-Saharan Africa,Online,390833747,5246,1339198.88,502881.56
Europe,Offline,740082681,5766,3754876.86,727957.5
Asia,Offline,498665416,5033,238815.85,78816.78
Australia and Oceania,Offline,408818280,7269,3066718.41,415786.8
Europe,Online,383090102,3729,2428362.09,470786.25
Europe,Online,854342210,7700,5014317,972125
Europe,Online,525748431,9499,1038050.72,697606.56
Sub-Saharan Africa,Online,420795094,1474,69941.3,23082.84
Sub-Saharan Africa,Offline,733281028,3006,142634.7,47073.96
Europe,Offline,377317559,5505,51361.65,13267.05
Middle East and North Africa,Offline,137328517,7415,810311.2,544557.6
Asia,Online,418050229,9208,6153430.16,1526041.84
Middle East and North Africa,Online,794531524,8389,916749.92,616088.16
Australia and Oceania,Online,462133729,4495,924621.5,398212.05
Australia and Oceania,Online,486530673,4093,1789459.6,711649.91
Sub-Saharan Africa,Offline,653708684,5781,1189151.7,512138.79
Middle East and North Africa,Offline,819966590,5190,1067583,459782.1
Middle East and North Africa,Offline,461915719,9981,4363693.2,1735396.47
Australia and Oceania,Online,926479899,4846,746574.76,305927.98
Europe,Offline,480895459,6508,1002622.48,410850.04
Europe,Online,162711226,8723,81385.59,21022.43
Sub-Saharan Africa,Offline,629788529,7276,4862332.52,1205851.48
Sub-Saharan Africa,Offline,810301196,4985,46510.05,12013.85
Sub-Saharan Africa,Offline,152735555,6700,4477409,1110391
Sub-Saharan Africa,Online,875890433,4298,2798900.58,542622.5
Australia and Oceania,Offline,318877160,1693,185011.04,124333.92
North America,Online,391119563,9825,1513639.5,620252.25
Sub-Saharan Africa,Offline,822353971,1669,729686.8,290189.03
Asia,Offline,512629210,7230,4831592.1,1198227.9
Middle East and North Africa,Offline,682306611,8543,1303490.94,471061.02
Australia and Oceania,Online,822060000,4677,511102.56,343478.88
Asia,Online,942875707,6729,62781.57,16216.89
Central America and the Caribbean,Online,226052558,2830,1842924.3,357287.5
Sub-Saharan Africa,Online,173201882,3141,149040.45,49188.06
Middle East and North Africa,Online,556247508,4854,396717.42,121641.24
Australia and Oceania,Offline,767425763,7192,1835973.76,689425.12
Sub-Saharan Africa,Online,269285476,6411,978190.38,353502.54
Europe,Online,844687974,797,519014.37,100621.25
Sub-Saharan Africa,Online,746807086,5667,52873.11,13657.47
Australia and Oceania,Offline,549129140,8370,5593419.9,1387160.1
Australia and Oceania,Offline,895452964,3286,675930.2,291106.74
Middle East and North Africa,Offline,249889886,6825,1051459.5,430862.25
Middle East and North Africa,Offline,746863734,2431,115350.95,38069.46
Europe,Offline,541110837,5576,2352458.64,318947.2
Central America and the Caribbean,Offline,557680022,8766,1350489.96,553397.58
Sub-Saharan Africa,Online,441932618,6537,1344660.9,579112.83
Sub-Saharan Africa,Online,809542453,456,304731.12,75572.88
Sub-Saharan Africa,Offline,996495854,4123,450561.44,302793.12
Asia,Online,409091651,8165,387429.25,127863.9
Middle East and North Africa,Offline,773941171,5246,800434.68,289264.44
Sub-Saharan Africa,Offline,287968242,5057,239954.65,79192.62
Europe,Offline,368409192,9322,3932858.58,533218.4
Sub-Saharan Africa,Online,702812850,6795,1397731.5,601969.05
Middle East and North Africa,Offline,599040544,8264,903089.92,606908.16
Sub-Saharan Africa,Offline,335266101,1544,168728.32,113391.36
Central America and the Caribbean,Offline,709975850,6486,1334170.2,574594.74
Middle East and North Africa,Offline,791968619,9969,473029.05,156114.54
Middle East and North Africa,Online,170355737,903,230517.84,86561.58
Middle East and North Africa,Online,304561030,5232,3407130.72,660540
Australia and Oceania,Online,474320828,928,620154.56,153797.44
Sub-Saharan Africa,Online,929683959,2998,2003473.46,496858.54
Europe,Online,641011750,8476,2163753.28,812509.36
Europe,Online,448978030,1431,294356.7,126772.29
Sub-Saharan Africa,Online,814569127,7961,3358666.29,455369.2
Sub-Saharan Africa,Online,469083869,1196,799250.92,198213.08
Europe,Offline,464133584,6296,688026.88,462378.24
Central America and the Caribbean,Online,121642100,5455,2384926,948460.85
Central America and the Caribbean,Offline,183845746,2897,442024.26,159740.58
Europe,Online,563293349,9875,2520890,946617.5
Europe,Offline,792846238,9676,790819.48,242480.56
Central America and the Caribbean,Online,475678241,2617,1748862.59,433715.41
Sub-Saharan Africa,Offline,635275685,1047,114416.16,76891.68
Central America and the Caribbean,Offline,565437400,4347,1109702.16,416703.42
Sub-Saharan Africa,Online,980274713,3926,429033.28,288325.44
Europe,Online,864211452,8228,1255428.24,453691.92
North America,Offline,621983945,7726,5163054.02,1280429.98
Europe,Offline,728641021,9925,1084604,728892
Middle East and North Africa,Online,379544007,4361,2839926.81,550576.25
Sub-Saharan Africa,Offline,640366733,7601,1940383.28,728631.86
Europe,Offline,397095525,8245,5509886.15,1366443.85
Europe,Online,406029212,1922,157085.06,48165.32
Asia,Online,143779122,6292,687589.76,462084.48
Sub-Saharan Africa,Offline,957269084,6049,931908.94,381873.37
Sub-Saharan Africa,Online,213735425,7917,375661.65,123980.22
Sub-Saharan Africa,Online,750726974,5649,3775057.23,936208.77
Europe,Offline,526105058,5033,1035288.1,445873.47
Middle East and North Africa,Offline,268043506,8885,2268162.8,851716.1
Europe,Online,325028645,2054,313399.32,113257.56
Australia and Oceania,Online,215859305,6420,59898.6,15472.2
Asia,Online,879646813,5895,481798.35,147728.7
Asia,Online,625814998,1420,13248.6,3422.2
Asia,Online,984100186,5969,3887072.49,753586.25
Central America and the Caribbean,Online,854551208,9547,4027783.83,546088.4
Europe,Offline,557529389,4191,2729221.11,529113.75
Asia,Online,483708560,8967,1381456.02,566086.71
Europe,Offline,644075047,4974,1023151.8,440646.66
Australia and Oceania,Online,219927680,343,229216.61,56845.39
Europe,Online,712877786,5233,798451.14,288547.62
Europe,Offline,994849193,6839,4453625.19,863423.75
Asia,Online,458078229,4382,207925.9,68622.12
Europe,Offline,365113723,4119,1051498.32,394847.34
Sub-Saharan Africa,Offline,698817002,4335,1895262,753726.45
Central America and the Caribbean,Online,612361896,348,38029.44,25557.12
Europe,Online,679234731,9506,4156023.2,1652808.22
Europe,Offline,643234336,6189,676333.92,454520.16
Asia,Online,768472039,6808,4433437.68,859510
Australia and Oceania,Online,489371669,4807,392876.11,120463.42
Europe,Online,660669553,5657,1163644.9,501153.63
Europe,Offline,407414519,1865,476097.2,178778.9
North America,Offline,274967896,7966,2033560.48,763620.76
Asia,Online,879003512,5528,1137109.6,489725.52
Australia and Oceania,Online,655507695,8149,1243374.42,449335.86
Sub-Saharan Africa,Online,810779273,6459,1648853.52,619159.74
North America,Online,371429574,3120,796473.6,299083.2
Middle East and North Africa,Offline,234382426,7823,3300445.47,447475.6
Europe,Offline,916874158,2293,1532343.11,380018.89
Sub-Saharan Africa,Online,306453597,5284,1086918.8,468109.56
Europe,Offline,410982072,7583,828670.24,556895.52
Sub-Saharan Africa,Offline,608633410,7006,1788491.68,671595.16
Sub-Saharan Africa,Online,797893941,3403,519229.74,187641.42
Australia and Oceania,Offline,947562491,3653,562781.18,230613.89
Sub-Saharan Africa,Offline,646750390,6667,4341617.07,841708.75
Middle East and North Africa,Offline,454881465,8389,398058.05,131371.74
Sub-Saharan Africa,Offline,551692044,6791,2865054.99,388445.2
Sub-Saharan Africa,Online,287230956,6878,1414804.6,609322.02
Australia and Oceania,Offline,431859529,5686,2485919.2,988624.82
Australia and Oceania,Offline,926251590,7284,1122173.04,459838.92
Sub-Saharan Africa,Online,431393468,7769,368639.05,121662.54
Europe,Online,378583991,271,114332.19,15501.2
Europe,Offline,919434487,9952,92852.16,23984.32
Europe,Online,475868785,9003,3798275.67,514971.6
Europe,Online,690123212,1649,254044.94,104101.37
Central America and the Caribbean,Offline,574746596,9145,1395344.1,504255.3
Europe,Online,562600266,4776,226621.2,74792.16
Sub-Saharan Africa,Online,256858050,8860,968220.8,650678.4
Central America and the Caribbean,Online,681006276,3745,571412.1,206499.3
Central America and the Caribbean,Offline,228843772,8812,82215.96,21236.92
Middle East and North Africa,Online,514481866,5472,3563421.12,690840
Sub-Saharan Africa,Online,522344386,2166,946975.2,376602.42
Asia,Online,657167661,9369,1429522.02,516606.66
Sub-Saharan Africa,Online,494000518,4586,1170714.08,439613.96
Central America and the Caribbean,Offline,128204286,7352,348852.4,115132.32
Central America and the Caribbean,Offline,625452792,4235,1081110.8,405967.1
Middle East and North Africa,Offline,871732366,3834,590666.04,242040.42
Europe,Online,723341834,1778,16588.74,4284.98
Sub-Saharan Africa,Offline,556892526,5729,468231.17,143568.74
Sub-Saharan Africa,Online,819308269,378,159474.42,21621.6
Europe,Offline,677825391,2451,267845.28,180001.44
Asia,Online,269992721,5701,53190.33,13739.41
Middle East and North Africa,Offline,253671586,5914,646281.92,434324.16
Sub-Saharan Africa,Offline,457035815,5909,901595.22,325822.26
Australia and Oceania,Online,328571736,533,233027.6,92672.71
Middle East and North Africa,Online,287078177,1667,256818.02,105237.71
Europe,Online,371666467,3222,1359329.58,184298.4
Central America and the Caribbean,Offline,691760432,6139,945774.34,387555.07
Europe,Offline,977096402,3394,161045.3,53150.04
Middle East and North Africa,Online,127723205,4989,2104809.21,285370.8
Europe,Online,264002168,2963,1295423.6,515176.81
Middle East and North Africa,Offline,876607120,6382,1312777.4,565381.38
Asia,Offline,176524388,6344,1304960.8,562014.96
Europe,Online,945052802,980,428456,170392.6
Asia,Offline,183803689,451,115131.28,43232.86
Central America and the Caribbean,Offline,364700877,1949,1269208.29,246061.25
Europe,Offline,879980695,4698,1199305.44,450350.28
Asia,Offline,292191970,4952,3224791.92,625190
Europe,Online,384196031,998,205288.6,88412.82
Europe,Online,309166705,8153,3439669.17,466351.6
Sub-Saharan Africa,Online,640590322,3766,574616.28,207657.24
Australia and Oceania,Online,222265708,2217,181195.41,55558.02
Asia,Online,218304193,9917,6627233.59,1643544.41
Sub-Saharan Africa,Offline,963129603,307,129520.23,17560.4
Central America and the Caribbean,Online,611478269,8863,1352316.54,488705.82
Middle East and North Africa,Online,988399016,8088,883856.64,593982.72
Europe,Online,839253175,2519,518158.3,223158.21
Europe,Online,779714572,3724,2488637.48,617178.52
Europe,Online,145769536,5300,2317160,921511
Europe,Online,143716895,7878,73501.74,18985.98
Sub-Saharan Africa,Offline,700167977,4119,2682333.99,520023.75
Sub-Saharan Africa,Online,912046611,3715,34660.95,8953.15
Europe,Offline,396589124,8390,1725823,743270.1
Sub-Saharan Africa,Offline,641344344,6898,64358.34,16624.18
Sub-Saharan Africa,Offline,954173600,27,6892.56,2588.22
Sub-Saharan Africa,Online,713250720,5593,2359630.77,319919.6
Australia and Oceania,Online,717062032,3445,525638.1,189957.3
Sub-Saharan Africa,Offline,934406363,462,117939.36,44287.32
Central America and the Caribbean,Online,954395043,5557,263679.65,87022.62
Europe,Offline,436451900,4671,381760.83,117055.26
Sub-Saharan Africa,Offline,460313260,5778,472235.94,144796.68
Sub-Saharan Africa,Online,376027953,3882,424224.96,285094.08
Sub-Saharan Africa,Online,953957307,6021,492096.33,150886.26
Central America and the Caribbean,Offline,334775149,6261,4184038.47,1037635.53
Australia and Oceania,Online,779467809,701,57292.73,17567.06
Europe,Online,119334113,2471,201954.83,61923.26
Europe,Offline,305985391,6732,1718544.96,645329.52
Asia,Online,661345469,5676,1167553.2,502836.84
Asia,Offline,127650678,3527,900372.56,338098.22
Sub-Saharan Africa,Offline,417449843,1540,234973.2,84915.6
Europe,Offline,163604295,3001,1266091.89,171657.2
Asia,Online,769287860,8228,2100443.84,788736.08
Central America and the Caribbean,Online,557986867,9568,1968137.6,847629.12
Central America and the Caribbean,Online,623500144,6403,4278932.81,1061169.19
Sub-Saharan Africa,Offline,779939019,143,1334.19,344.63
Middle East and North Africa,Offline,911727321,9230,6168132.1,1529687.9
Sub-Saharan Africa,Online,523601377,4138,1809133.6,719474.06
Asia,Online,990610015,2372,365430.32,149744.36
Asia,Offline,608114564,3468,283439.64,86908.08
Central America and the Caribbean,Online,441788852,3994,1746176.8,694436.78
Asia,Online,277619206,2547,23763.51,6138.27
North America,Offline,871904456,4759,978926.3,421599.81
Sub-Saharan Africa,Online,801255929,8290,677541.7,207747.4
Sub-Saharan Africa,Online,512597453,7832,371628.4,122649.12
Australia and Oceania,Offline,973165357,110,12020.8,8078.4
Central America and the Caribbean,Offline,520508468,8877,1825998.9,786413.43
Asia,Online,712488114,9921,810843.33,248620.26
Middle East and North Africa,Offline,477278125,6058,287452.1,94868.28
Sub-Saharan Africa,Offline,163364827,2138,233640.64,157014.72
Europe,Offline,189547049,39,3187.47,977.34
Central America and the Caribbean,Offline,594936120,3674,2455223.98,608892.02
Europe,Online,588955867,3984,325612.32,99839.04
Sub-Saharan Africa,Offline,801342618,3943,1663512.27,225539.6
Sub-Saharan Africa,Offline,132145202,3557,388708.96,261226.08
Sub-Saharan Africa,Online,701724946,4860,2124792,845008.2
Europe,Offline,200755679,6922,1423855.4,613219.98
Sub-Saharan Africa,Offline,440223729,839,129256.34,52966.07
Sub-Saharan Africa,Online,601427924,4743,723686.94,261529.02
Sub-Saharan Africa,Offline,385979592,8794,82048.02,21193.54
Sub-Saharan Africa,Online,465802562,184,15038.32,4611.04
Sub-Saharan Africa,Online,233133161,8138,75927.54,19612.58
Sub-Saharan Africa,Offline,950520217,8910,2274544.8,854112.6
Asia,Offline,800825059,786,343639.2,136661.82
Middle East and North Africa,Offline,737221515,9084,1399481.04,573472.92
Middle East and North Africa,Offline,433195912,1152,769847.04,190920.96
Europe,Online,532547080,1370,111970.1,34332.2
Middle East and North Africa,Online,399386346,6150,2688780,1069300.5
Sub-Saharan Africa,Offline,368137538,8933,730094.09,223860.98
Sub-Saharan Africa,Online,393536984,5194,567600.32,381447.36
Asia,Online,500633513,7437,812715.36,546173.28
Europe,Online,334788453,198,30503.88,12499.74
Australia and Oceania,Offline,511675631,5045,2128435.05,288574
Sub-Saharan Africa,Offline,367281377,5576,3726273.52,924110.48
Asia,Online,207904517,2422,1618549.94,401398.06
Europe,Online,860156381,8242,1695379.4,730158.78
